,reordered_pred,reordered,reordered_prob
6205753,0,0.0,0.16175124049186707
6208457,1,1.0,0.695160448551178
6211118,1,1.0,0.6555082201957703
6214122,1,0.0,0.5186659693717957
6214919,0,0.0,0.09028297662734985
6215074,0,0.0,0.07352892309427261
6217933,0,0.0,0.06067913398146629
6218232,1,0.0,0.4712502062320709
6223084,0,0.0,0.07040077447891235
6224117,1,1.0,0.5580114722251892
6227739,0,0.0,0.1137622520327568
6227999,1,1.0,0.4794645309448242
6228157,1,0.0,0.347980797290802
6240886,1,1.0,0.8320413827896118
6241949,1,0.0,0.24013128876686096
6242616,0,0.0,0.05316903442144394
6242813,1,1.0,0.5141183137893677
6243179,1,0.0,0.5434415340423584
6245011,1,1.0,0.7107455134391785
6252020,1,0.0,0.22842076420783997
6253246,0,0.0,0.062318719923496246
6253754,1,1.0,0.38909268379211426
6255225,0,0.0,0.13697215914726257
6255910,1,1.0,0.5835968255996704
6257700,1,0.0,0.5480392575263977
6260570,1,0.0,0.36364689469337463
6262950,1,0.0,0.42782387137413025
6263834,0,1.0,0.16460034251213074
6264993,0,0.0,0.15406998991966248
6267827,0,0.0,0.16898058354854584
6268705,1,1.0,0.6965915560722351
6273450,1,0.0,0.504586398601532
6274355,1,1.0,0.6908854246139526
6274473,0,0.0,0.14933806657791138
6274642,1,0.0,0.2857925593852997
6275462,0,0.0,0.029627438634634018
6278128,1,1.0,0.30072832107543945
6282483,1,1.0,0.7898635864257812
6284241,1,0.0,0.6416289210319519
6285992,1,0.0,0.8064970970153809
6286142,1,1.0,0.7691461443901062
6291675,1,0.0,0.6845026612281799
6292756,0,0.0,0.15641015768051147
6295100,1,1.0,0.6494795680046082
6296756,0,0.0,0.16611707210540771
6297742,1,0.0,0.2142021805047989
6298273,1,1.0,0.3510373830795288
6300813,0,0.0,0.1795465499162674
6301005,0,1.0,0.15621769428253174
6305711,0,0.0,0.17456457018852234
6310444,0,0.0,0.20852135121822357
6313718,1,1.0,0.39675894379615784
6313969,1,1.0,0.4308210611343384
6314451,0,0.0,0.07979867607355118
6318929,1,1.0,0.7753678560256958
6319918,1,0.0,0.49950262904167175
6320973,0,0.0,0.056424207985401154
6322835,1,1.0,0.4082139730453491
6323654,1,0.0,0.5192247629165649
6324076,0,0.0,0.07585728168487549
6330837,0,1.0,0.17134490609169006
6333309,1,0.0,0.2253183126449585
6333770,0,1.0,0.2038942277431488
6338446,1,0.0,0.633407473564148
6340648,1,0.0,0.5373599529266357
6345246,1,1.0,0.7225005030632019
6345423,1,1.0,0.6161894798278809
6353719,1,1.0,0.7023299336433411
6356345,1,0.0,0.2991153597831726
6361134,1,1.0,0.5206199288368225
6362073,1,1.0,0.6154191493988037
6363725,1,1.0,0.7799244523048401
6364132,1,1.0,0.3041406273841858
6372612,0,0.0,0.16248013079166412
6373722,0,0.0,0.08521682769060135
6376502,1,1.0,0.2713184356689453
6378960,1,1.0,0.8346595168113708
6380689,1,0.0,0.2863636016845703
6382734,1,1.0,0.8298675417900085
6384466,0,0.0,0.1734107881784439
6385468,0,0.0,0.04893341660499573
6385707,1,1.0,0.837242841720581
6386777,1,1.0,0.8463526964187622
6390556,1,0.0,0.7495284676551819
6390824,1,1.0,0.6096305847167969
6391463,0,1.0,0.11903323233127594
6397153,1,0.0,0.22799447178840637
6402107,1,1.0,0.5855621695518494
6406640,0,0.0,0.026885099709033966
6414438,1,1.0,0.6294903755187988
6418156,1,0.0,0.32435765862464905
6418808,0,0.0,0.13214772939682007
6418920,1,1.0,0.4645592272281647
6419771,1,1.0,0.7806183695793152
6424526,1,0.0,0.29949820041656494
6425949,0,0.0,0.14444880187511444
6427992,0,0.0,0.17929314076900482
6429911,1,0.0,0.2165886014699936
6431330,0,0.0,0.19509615004062653
6437096,1,1.0,0.826039731502533
6437612,0,1.0,0.0776156634092331
6437720,1,0.0,0.5945068001747131
6440784,1,0.0,0.3319584131240845
6441510,0,0.0,0.2031324952840805
6442098,1,1.0,0.7609277963638306
6442389,0,0.0,0.09067543596029282
6449200,0,0.0,0.055170148611068726
6449573,1,1.0,0.22328826785087585
6451018,1,1.0,0.7141805291175842
6455111,1,0.0,0.34569692611694336
6458567,0,0.0,0.18644477427005768
6460612,1,0.0,0.45255985856056213
6461837,1,0.0,0.6679003238677979
6462056,1,1.0,0.5447007417678833
6463858,1,1.0,0.2251409888267517
6468387,1,1.0,0.6204390525817871
6469976,0,0.0,0.017975155264139175
6470834,1,1.0,0.5208244919776917
6471832,1,0.0,0.812040388584137
6472372,1,0.0,0.6182100176811218
6480419,0,0.0,0.08940338343381882
6481046,1,1.0,0.836560070514679
6489865,1,0.0,0.747686505317688
6490499,0,0.0,0.06288529932498932
6494079,1,0.0,0.8258410096168518
6495153,1,1.0,0.7119791507720947
6497147,1,0.0,0.3551178276538849
6500092,1,1.0,0.7316956520080566
6500448,1,0.0,0.22784510254859924
6500770,1,0.0,0.5196645259857178
6504205,1,1.0,0.3322465121746063
6504420,0,0.0,0.13282203674316406
6506116,0,1.0,0.09279448539018631
6506373,1,1.0,0.8185186386108398
6506556,0,0.0,0.06640016287565231
6513061,1,1.0,0.8863903880119324
6515678,0,0.0,0.1589965969324112
6516044,1,0.0,0.3570921719074249
6516360,1,1.0,0.37607571482658386
6519519,1,0.0,0.5940629839897156
6520711,1,0.0,0.5683646202087402
6522226,0,1.0,0.07133800536394119
6522503,1,0.0,0.6728324890136719
6522631,0,0.0,0.07158482819795609
6528865,0,0.0,0.14450882375240326
6532393,1,1.0,0.78937828540802
6532419,1,1.0,0.3570314943790436
6533309,0,0.0,0.14816778898239136
6534515,1,1.0,0.6404003500938416
6540578,0,0.0,0.0864415243268013
6543573,0,0.0,0.020205968990921974
6549629,0,1.0,0.029445448890328407
6550892,1,0.0,0.37674078345298767
6552630,1,1.0,0.677189290523529
6553942,1,1.0,0.7334333062171936
6560545,0,0.0,0.16751499474048615
6560676,1,1.0,0.228427916765213
6561034,1,0.0,0.5290238857269287
6563903,1,0.0,0.2931603491306305
6568555,1,1.0,0.7254154086112976
6570271,1,0.0,0.5120933651924133
6571755,1,1.0,0.5044456124305725
6574973,0,0.0,0.12726932764053345
6575053,0,1.0,0.1677725464105606
6577894,1,1.0,0.5136204957962036
6579853,1,0.0,0.4544064402580261
6579933,1,1.0,0.7742403745651245
6588506,1,1.0,0.8557601571083069
6588671,1,1.0,0.5854078531265259
6590476,1,0.0,0.23830287158489227
6591780,0,0.0,0.13515740633010864
6594946,1,1.0,0.765868067741394
6598601,0,0.0,0.12631864845752716
6600212,0,0.0,0.18956954777240753
6600544,1,0.0,0.3780246675014496
6600691,1,1.0,0.7903878688812256
6605102,0,0.0,0.02016165666282177
6605932,0,0.0,0.14659813046455383
6607418,0,0.0,0.08212350308895111
6607634,1,0.0,0.4530566334724426
6608407,1,1.0,0.7091527581214905
6609996,1,0.0,0.35512685775756836
6617878,1,1.0,0.2284405678510666
6621559,1,0.0,0.4071787893772125
6625942,0,0.0,0.06511612236499786
6631452,1,1.0,0.639876663684845
6636238,0,0.0,0.10181312263011932
6638890,1,1.0,0.6301454901695251
6642055,1,0.0,0.363189697265625
6643201,1,0.0,0.6880661845207214
6643515,1,1.0,0.8492266535758972
6643664,1,0.0,0.22368066012859344
6644586,1,0.0,0.5124993324279785
6648114,0,1.0,0.17980454862117767
6650888,1,1.0,0.2775282859802246
6652701,1,1.0,0.8172848224639893
6653203,1,0.0,0.40678870677948
6654259,1,0.0,0.6082267165184021
6654887,0,0.0,0.08748754113912582
6657265,1,0.0,0.6941778659820557
6657726,1,1.0,0.60391765832901
6662502,0,0.0,0.07240725308656693
6667373,1,0.0,0.27667471766471863
6669221,1,1.0,0.5964897871017456
6669279,0,1.0,0.16216585040092468
6670183,1,1.0,0.40606439113616943
6672980,1,1.0,0.7318255305290222
6675589,0,0.0,0.18018344044685364
6677377,1,1.0,0.7739192843437195
6678140,1,1.0,0.4160653054714203
6679496,1,0.0,0.29294654726982117
6680535,1,1.0,0.8326736092567444
6681683,1,0.0,0.22972379624843597
6686381,1,1.0,0.6452322006225586
6686814,0,0.0,0.058563195168972015
6687055,1,1.0,0.771878182888031
6690056,1,1.0,0.3004845678806305
6690125,1,0.0,0.6222058534622192
6697747,1,1.0,0.38243192434310913
6701197,1,1.0,0.2568747103214264
6702513,1,1.0,0.7240802645683289
6702649,1,1.0,0.272367924451828
6706158,1,0.0,0.30416104197502136
6709741,0,0.0,0.13857875764369965
6711202,1,1.0,0.8531113266944885
6714547,0,1.0,0.13464763760566711
6717710,0,0.0,0.0934777781367302
6718367,0,1.0,0.09281232208013535
6720003,1,1.0,0.730353832244873
6721706,0,0.0,0.20319320261478424
6731453,1,0.0,0.6055864095687866
6732266,1,1.0,0.43118131160736084
6733381,1,0.0,0.5495342016220093
6737612,1,0.0,0.3334008455276489
6743155,0,0.0,0.04017689451575279
6745568,1,1.0,0.26888543367385864
6746920,0,0.0,0.07256243377923965
6749278,0,0.0,0.02348831295967102
6750152,1,1.0,0.8983995318412781
6756522,1,1.0,0.5241521596908569
6758246,1,0.0,0.3070848286151886
6758862,1,1.0,0.5178473591804504
6764693,0,0.0,0.10491690784692764
6767029,1,1.0,0.7606168985366821
6767807,1,0.0,0.23046264052391052
6771026,1,0.0,0.3684244751930237
6774560,1,0.0,0.8269185423851013
6775912,0,0.0,0.06235162541270256
6776516,1,0.0,0.5530191659927368
6776810,1,0.0,0.5273663401603699
6779360,1,1.0,0.6149206757545471
6780170,1,1.0,0.620884120464325
6781001,1,1.0,0.8092315196990967
6783133,1,1.0,0.5725997686386108
6784867,1,1.0,0.5350812673568726
6787367,1,1.0,0.8077695369720459
6790191,1,0.0,0.5592232942581177
6790550,0,0.0,0.09123741090297699
6792109,1,1.0,0.4740646481513977
6794531,1,1.0,0.30230700969696045
6795621,1,0.0,0.21067380905151367
6797218,1,1.0,0.8581300377845764
6798162,1,1.0,0.7303948402404785
6800065,0,1.0,0.11485247313976288
6802144,1,1.0,0.6904982328414917
6803939,1,1.0,0.5921953916549683
6804230,1,1.0,0.46921971440315247
6805044,1,0.0,0.7682759165763855
6815890,1,1.0,0.713371992111206
6816181,0,0.0,0.14053717255592346
6818274,1,0.0,0.514114499092102
6821573,1,1.0,0.7314122915267944
6822614,1,1.0,0.6818273663520813
6833021,1,1.0,0.5199213027954102
6834880,1,1.0,0.7688411474227905
6838262,1,0.0,0.4654654860496521
6843219,1,1.0,0.6573823690414429
6845619,1,1.0,0.44948768615722656
6847683,1,1.0,0.37952104210853577
6851118,1,0.0,0.4683491885662079
6851251,1,0.0,0.43813079595565796
6857056,1,1.0,0.42428404092788696
6858068,1,1.0,0.5132400393486023
6858791,1,0.0,0.5073682069778442
6859794,0,0.0,0.18156097829341888
6860944,1,1.0,0.7504733800888062
6861355,0,0.0,0.04791514575481415
6865372,1,1.0,0.5942753553390503
6866078,1,0.0,0.5825128555297852
6868653,1,1.0,0.6479415893554688
6869656,1,0.0,0.574652910232544
6869942,1,0.0,0.6506947875022888
6870061,1,0.0,0.2915346920490265
6870853,1,0.0,0.6515335440635681
6870993,1,0.0,0.5901859402656555
6872803,1,0.0,0.6493679285049438
6885651,0,1.0,0.1930723935365677
6888322,1,0.0,0.6171582937240601
6889491,1,0.0,0.6651763916015625
6891255,0,0.0,0.19982752203941345
6894064,1,1.0,0.7786288261413574
6895392,0,0.0,0.10827697813510895
6896027,1,0.0,0.31143495440483093
6896601,0,0.0,0.07272738218307495
6896696,1,0.0,0.4443436861038208
6898963,0,0.0,0.176913782954216
6899666,1,1.0,0.8821531534194946
6904233,1,0.0,0.6709634065628052
6906511,1,1.0,0.4649508595466614
6907474,1,0.0,0.4138775169849396
6907970,1,1.0,0.6091098785400391
6908416,1,1.0,0.805408239364624
6916722,1,1.0,0.4121262729167938
6921123,1,0.0,0.7501938939094543
6921414,1,1.0,0.8719316720962524
6922599,1,1.0,0.685910701751709
6924387,1,1.0,0.23467588424682617
6926286,1,0.0,0.2810395061969757
6927482,1,0.0,0.2722160220146179
6931193,1,0.0,0.2929510176181793
6931421,0,0.0,0.10293114185333252
6936173,1,1.0,0.8388007283210754
6936377,0,0.0,0.05544565990567207
6941866,1,0.0,0.3298112452030182
6942133,0,0.0,0.022215330973267555
6942333,0,0.0,0.19188646972179413
6943911,1,0.0,0.2775058448314667
6946888,0,0.0,0.17646807432174683
6948574,1,1.0,0.8124818205833435
6950482,1,1.0,0.524764895439148
6962913,0,0.0,0.036692939698696136
6966232,1,1.0,0.317993700504303
6966623,1,0.0,0.2843693792819977
6966807,1,0.0,0.34756067395210266
6973036,1,0.0,0.7781570553779602
6975893,1,0.0,0.2686309814453125
6977962,1,1.0,0.6741933822631836
6978073,0,0.0,0.14708705246448517
6979541,1,1.0,0.8297414183616638
6979970,1,1.0,0.25002455711364746
6983323,1,1.0,0.24943983554840088
6986857,1,0.0,0.4872395098209381
6988803,0,0.0,0.02282893657684326
6990943,1,1.0,0.4424792230129242
6991745,1,0.0,0.315157949924469
6991984,0,0.0,0.15249112248420715
6993996,0,0.0,0.04367321357131004
6996709,1,0.0,0.3422226309776306
6999396,1,1.0,0.750736653804779
6999956,0,0.0,0.1698359251022339
6999995,0,0.0,0.08278769254684448
7000765,0,0.0,0.05644944682717323
7003250,0,0.0,0.12546707689762115
7012397,1,1.0,0.4991847574710846
7013462,0,0.0,0.09688444435596466
7015303,1,0.0,0.2739335894584656
7016574,1,1.0,0.7676530480384827
7018121,0,0.0,0.17314288020133972
7020677,1,0.0,0.5263586640357971
7029165,1,1.0,0.27484288811683655
7029767,1,1.0,0.5262023210525513
7033117,1,1.0,0.6063088774681091
7033880,1,1.0,0.2846740782260895
7035971,1,0.0,0.5918144583702087
7037925,1,0.0,0.32274129986763
7040232,1,1.0,0.4069337844848633
7041248,1,1.0,0.6614567041397095
7043555,1,0.0,0.33483371138572693
7056034,1,0.0,0.44322165846824646
7058264,1,1.0,0.8640571236610413
7059309,1,0.0,0.25109541416168213
7060096,1,0.0,0.6152735948562622
7060608,0,0.0,0.08630590885877609
7062599,1,1.0,0.7888967990875244
7068018,0,0.0,0.0698624774813652
7068216,1,1.0,0.7693642973899841
7072924,1,1.0,0.6650360226631165
7078798,0,1.0,0.16254088282585144
7081761,0,0.0,0.052185650914907455
7082319,1,0.0,0.6014732718467712
7083291,0,0.0,0.09690829366445541
7087620,0,1.0,0.15721528232097626
7089700,1,0.0,0.43251511454582214
7091726,1,0.0,0.5230497717857361
7092306,1,1.0,0.5290407538414001
7095364,1,1.0,0.7438414692878723
7095736,0,0.0,0.19391605257987976
7101029,1,0.0,0.2118871957063675
7102062,1,0.0,0.2714978754520416
7102121,1,0.0,0.4377831518650055
7103743,1,0.0,0.6003533601760864
7105329,1,1.0,0.5406697392463684
7107405,1,1.0,0.2389693558216095
7107716,0,1.0,0.05643155798316002
7108416,0,0.0,0.17024961113929749
7111452,1,0.0,0.502194344997406
7112095,1,1.0,0.4157301187515259
7115153,1,0.0,0.26533403992652893
7116313,1,1.0,0.9070913195610046
7117261,0,0.0,0.014017004519701004
7117854,1,1.0,0.7463272213935852
7118379,1,1.0,0.35608139634132385
7120714,1,0.0,0.5727660059928894
7121258,1,0.0,0.5330169796943665
7124289,1,1.0,0.7707951664924622
7128325,1,1.0,0.7539842128753662
7134837,1,1.0,0.902123749256134
7135156,1,1.0,0.36750710010528564
7135289,1,0.0,0.7520389556884766
7136688,1,0.0,0.45417389273643494
7139248,1,0.0,0.5315114259719849
7139697,1,0.0,0.2233922779560089
7139860,1,0.0,0.22978076338768005
7140285,1,1.0,0.8888411521911621
7142013,0,0.0,0.1472177654504776
7143537,1,1.0,0.6108417510986328
7144127,1,1.0,0.7865309119224548
7144480,1,1.0,0.6582440137863159
7158251,1,1.0,0.7388301491737366
7158754,1,1.0,0.6907269358634949
7159885,1,1.0,0.6293989419937134
7160044,0,0.0,0.07200862467288971
7166686,1,0.0,0.27941781282424927
7167931,1,0.0,0.44835788011550903
7175278,1,1.0,0.5813965797424316
7176315,1,1.0,0.6263217926025391
7176563,0,0.0,0.05885608494281769
7177944,0,0.0,0.028041647747159004
7178759,1,0.0,0.8522735238075256
7178831,1,0.0,0.2471826821565628
7181832,0,0.0,0.15823252499103546
7187953,1,0.0,0.4342113435268402
7188935,0,0.0,0.1561232954263687
7193773,1,1.0,0.8465023636817932
7194343,1,0.0,0.3099603056907654
7194810,1,1.0,0.28998398780822754
7195166,1,1.0,0.8081734776496887
7198633,1,1.0,0.8638272285461426
7200323,0,0.0,0.10582179576158524
7200549,1,0.0,0.32271406054496765
7201440,1,0.0,0.7305124998092651
7202929,1,1.0,0.22120745480060577
7203028,0,1.0,0.08405657857656479
7205904,1,1.0,0.23510318994522095
7206618,1,1.0,0.6962484121322632
7207551,0,1.0,0.05581248924136162
7207641,1,0.0,0.5271292328834534
7208112,0,1.0,0.1421334147453308
7209324,1,0.0,0.26280221343040466
7210927,1,1.0,0.2638736665248871
7213581,0,0.0,0.06076003983616829
7215911,1,0.0,0.5015352964401245
7216959,1,0.0,0.5506365895271301
7221447,1,0.0,0.43526390194892883
7222706,0,0.0,0.1756139099597931
7223763,1,1.0,0.6946913003921509
7226881,1,0.0,0.5722254514694214
7227238,0,0.0,0.1884472370147705
7229933,1,0.0,0.4693357050418854
7230939,1,1.0,0.827248215675354
7231031,1,0.0,0.3321213722229004
7235447,1,1.0,0.6594330072402954
7238197,1,1.0,0.843618631362915
7242448,1,1.0,0.5037146210670471
7248072,0,0.0,0.19176235795021057
7248188,1,1.0,0.2691771686077118
7250583,0,0.0,0.11393377184867859
7254700,0,0.0,0.13817648589611053
7255649,1,1.0,0.37641388177871704
7256134,1,0.0,0.4023924171924591
7256766,1,0.0,0.21445952355861664
7258040,1,1.0,0.43056198954582214
7259057,1,1.0,0.7869091629981995
7263057,1,1.0,0.7177380323410034
7269562,1,0.0,0.33595332503318787
7271466,1,1.0,0.6587657928466797
7272477,1,1.0,0.6525506973266602
7274622,1,0.0,0.4061492085456848
7275529,1,0.0,0.2863388955593109
7282198,0,1.0,0.11070025712251663
7285570,0,0.0,0.08992177248001099
7288810,1,0.0,0.5748039484024048
7289077,1,1.0,0.7787781953811646
7289480,1,1.0,0.687160074710846
7291482,1,0.0,0.23288001120090485
7292082,1,1.0,0.7142085433006287
7297645,1,1.0,0.2720606029033661
7302755,1,0.0,0.4896462559700012
7305099,0,1.0,0.09810419380664825
7313245,1,0.0,0.2781774401664734
7314125,0,0.0,0.09249547868967056
7319322,1,1.0,0.45521143078804016
7324676,1,1.0,0.23894783854484558
7324887,1,1.0,0.6122296452522278
7326012,1,0.0,0.5120716691017151
7328898,1,1.0,0.7472729086875916
7331289,0,0.0,0.13643476366996765
7334066,1,1.0,0.6961323618888855
7334298,0,0.0,0.0858403742313385
7340346,1,1.0,0.5343766212463379
7341456,1,0.0,0.32851657271385193
7351793,1,1.0,0.47415173053741455
7352216,1,0.0,0.4684630334377289
7352832,1,1.0,0.7519760727882385
7356647,0,0.0,0.014520103111863136
7357046,1,0.0,0.7228555083274841
7359565,0,0.0,0.08246269077062607
7359612,0,0.0,0.050078123807907104
7363169,1,0.0,0.258483350276947
7363467,1,1.0,0.4354691505432129
7367415,1,1.0,0.7317939400672913
7367487,1,1.0,0.636434018611908
7367595,1,1.0,0.49497613310813904
7368369,1,0.0,0.7306146621704102
7370930,1,0.0,0.6211651563644409
7373161,0,0.0,0.04632381722331047
7376875,1,1.0,0.8410676717758179
7378739,1,1.0,0.5739800930023193
7379891,1,1.0,0.5684893727302551
7380836,1,1.0,0.5614283084869385
7381041,1,0.0,0.4287002682685852
7384566,1,1.0,0.2946104109287262
7385413,1,0.0,0.7545961141586304
7393059,1,1.0,0.675180196762085
7396660,1,0.0,0.4273774027824402
7400912,0,0.0,0.13289961218833923
7402501,1,1.0,0.6440483927726746
7406220,1,1.0,0.34839457273483276
7407501,1,0.0,0.508111298084259
7414699,1,1.0,0.24201291799545288
7415367,1,1.0,0.714173436164856
7416119,0,0.0,0.0736011415719986
7418164,0,0.0,0.18819943070411682
7420416,1,1.0,0.24537311494350433
7422457,1,1.0,0.8540603518486023
7430206,0,1.0,0.16307689249515533
7430429,0,0.0,0.053080394864082336
7431924,1,1.0,0.8931894302368164
7433955,0,0.0,0.09847170859575272
7434928,0,0.0,0.0717310905456543
7436634,0,0.0,0.1195012629032135
7437155,0,0.0,0.014690431766211987
7438173,0,0.0,0.18421700596809387
7440967,1,1.0,0.6821549534797668
7442319,1,1.0,0.5600212216377258
7444017,1,0.0,0.5788474082946777
7444468,1,1.0,0.7683308720588684
7445857,1,0.0,0.264730304479599
7446853,0,0.0,0.06272111088037491
7447690,0,0.0,0.10688985139131546
7447786,1,0.0,0.6887648701667786
7447899,1,1.0,0.5488299131393433
7452435,1,0.0,0.36259952187538147
7453012,0,0.0,0.030664708465337753
7453590,1,1.0,0.7233694791793823
7459676,1,1.0,0.7801220417022705
7460583,1,0.0,0.724058210849762
7461132,1,1.0,0.7011877298355103
7464165,1,0.0,0.3116150200366974
7465185,1,1.0,0.7700666785240173
7466618,1,0.0,0.5814723968505859
7470541,0,0.0,0.06672091782093048
7473633,1,1.0,0.7950637340545654
7474823,1,1.0,0.6380028128623962
7475031,1,1.0,0.6767756938934326
7481428,0,0.0,0.06453461199998856
7481703,1,1.0,0.4357818067073822
7482499,1,1.0,0.40845751762390137
7482921,1,1.0,0.4258638918399811
7487544,1,1.0,0.7458253502845764
7488511,1,0.0,0.7622120976448059
7489727,0,0.0,0.18949955701828003
7492344,1,1.0,0.2810257375240326
7493013,1,0.0,0.640994668006897
7494218,1,1.0,0.8337061405181885
7497204,1,1.0,0.7363879084587097
7501540,0,0.0,0.11543173342943192
7502286,1,0.0,0.7260125875473022
7510442,1,1.0,0.632588803768158
7511149,0,1.0,0.20892272889614105
7512759,1,0.0,0.5921488404273987
7515798,1,0.0,0.2649651765823364
7516770,0,0.0,0.029205238446593285
7517297,1,1.0,0.7650033831596375
7517860,0,0.0,0.07196517288684845
7522907,1,0.0,0.25345972180366516
7527693,1,1.0,0.714643657207489
7528581,1,1.0,0.4706853926181793
7528744,0,0.0,0.10547595471143723
7533918,1,0.0,0.5661340355873108
7535453,0,0.0,0.039673540741205215
7535878,0,1.0,0.16331465542316437
7538048,1,0.0,0.23666222393512726
7539311,1,1.0,0.5837900638580322
7541325,1,1.0,0.3755655586719513
7547893,1,0.0,0.3304537236690521
7549236,0,1.0,0.18481655418872833
7552564,0,0.0,0.08855046331882477
7554091,1,0.0,0.5982107520103455
7557708,1,0.0,0.5792099833488464
7563432,0,1.0,0.17325758934020996
7565300,1,0.0,0.3263474702835083
7569443,1,1.0,0.524233341217041
7572014,1,1.0,0.6535520553588867
7573534,0,1.0,0.18739281594753265
7580725,1,1.0,0.8361192345619202
7583462,1,1.0,0.7655485272407532
7584088,1,0.0,0.7730625867843628
7584442,0,0.0,0.06037036329507828
7586301,1,1.0,0.37656310200691223
7594073,1,1.0,0.3437047302722931
7596659,1,1.0,0.5724806189537048
7597045,1,1.0,0.8043088316917419
7599683,1,1.0,0.8352775573730469
7601419,0,0.0,0.0764501616358757
7601443,1,1.0,0.8548051118850708
7603162,0,0.0,0.11298403143882751
7603550,1,0.0,0.40181398391723633
7603738,0,0.0,0.12911932170391083
7604547,1,0.0,0.29229122400283813
7611383,0,0.0,0.09394558519124985
7613102,0,0.0,0.2048073410987854
7613912,1,0.0,0.25869566202163696
7619451,1,0.0,0.7535993456840515
7621171,1,1.0,0.5199059844017029
7625414,1,1.0,0.8273787498474121
7626991,1,1.0,0.74237060546875
7629122,1,1.0,0.6208022832870483
7632805,1,1.0,0.44963112473487854
7633190,1,1.0,0.3266812264919281
7633385,0,0.0,0.13628433644771576
7635251,0,0.0,0.11305338144302368
7635860,1,1.0,0.405792772769928
7637400,1,1.0,0.7129142880439758
7645245,0,1.0,0.06386858969926834
7652105,0,0.0,0.07459251582622528
7653360,1,0.0,0.3410089313983917
7660112,1,0.0,0.29429927468299866
7660495,1,1.0,0.6374150514602661
7668557,0,0.0,0.058939240872859955
7669119,1,0.0,0.3548933267593384
7672138,1,1.0,0.39581361413002014
7673063,0,1.0,0.05310851335525513
7676047,1,0.0,0.7883034348487854
7679396,1,1.0,0.5813593864440918
7680870,1,0.0,0.5305717587471008
7686512,1,1.0,0.33411985635757446
7688759,1,0.0,0.32351475954055786
7689204,1,0.0,0.6173720359802246
7690603,1,1.0,0.6954852938652039
7690865,1,1.0,0.6223173141479492
7691797,1,1.0,0.6942827701568604
7695937,0,0.0,0.039742618799209595
7696086,1,1.0,0.8482459783554077
7696377,1,0.0,0.2806885540485382
7700315,0,0.0,0.12695813179016113
7701441,1,0.0,0.5021993517875671
7701846,0,0.0,0.03820741921663284
7703103,1,0.0,0.4702706038951874
7704200,1,0.0,0.6944800615310669
7707072,0,0.0,0.13061267137527466
7707365,0,0.0,0.053652092814445496
7710673,0,0.0,0.04803299903869629
7715975,1,0.0,0.41160348057746887
7718088,1,1.0,0.5658003687858582
7720809,0,0.0,0.11432720720767975
7721157,0,0.0,0.07708790898323059
7721974,1,0.0,0.400862455368042
7722760,1,0.0,0.5183130502700806
7723170,1,0.0,0.3401142954826355
7726203,0,0.0,0.14718587696552277
7727058,0,0.0,0.018726034089922905
7732348,0,0.0,0.18588480353355408
7735060,0,0.0,0.1557481288909912
7736188,1,1.0,0.40767157077789307
7737639,0,0.0,0.07098563015460968
7741428,0,0.0,0.1076832041144371
7741993,0,0.0,0.18357886373996735
7746821,1,0.0,0.26332390308380127
7750346,1,0.0,0.6318131685256958
7752541,1,0.0,0.23233625292778015
7752952,1,0.0,0.31898561120033264
7755761,0,0.0,0.07143639028072357
7764534,0,0.0,0.02309250831604004
7767688,1,1.0,0.6253955364227295
7769338,0,0.0,0.018149197101593018
7771689,0,0.0,0.054371386766433716
7772293,1,0.0,0.2591598927974701
7772813,0,0.0,0.05081423372030258
7773952,0,0.0,0.11345401406288147
7774629,1,1.0,0.8539255857467651
7777388,1,1.0,0.8149624466896057
7786840,1,0.0,0.6024396419525146
7792273,1,0.0,0.7115528583526611
7794147,1,1.0,0.8254844546318054
7795376,0,0.0,0.12190695852041245
7797785,1,1.0,0.7854876518249512
7799409,1,1.0,0.3592102527618408
7801921,0,0.0,0.10421748459339142
7802431,1,1.0,0.5100870132446289
7807774,1,1.0,0.6633923053741455
7810710,1,1.0,0.5104252696037292
7813634,1,0.0,0.25083133578300476
7817281,1,1.0,0.8237096667289734
7823811,1,0.0,0.23763886094093323
7825950,0,0.0,0.06360182911157608
7828009,1,1.0,0.41971638798713684
7830872,1,0.0,0.8375769853591919
7838454,1,0.0,0.3565904498100281
7856934,1,1.0,0.7424201965332031
7862600,0,0.0,0.18035461008548737
7864810,1,0.0,0.39705386757850647
7865288,1,1.0,0.8075049519538879
7866711,0,0.0,0.178471639752388
7872071,1,1.0,0.7137656807899475
7872820,1,0.0,0.5570202469825745
7878820,1,1.0,0.5305380821228027
7880334,1,0.0,0.47193560004234314
7881718,0,0.0,0.18248164653778076
7883063,0,0.0,0.10482671856880188
7883587,1,0.0,0.28068292140960693
7886912,1,1.0,0.22645850479602814
7887389,1,0.0,0.5188135504722595
7897795,0,0.0,0.1702139675617218
7903189,1,1.0,0.33405646681785583
7904115,1,1.0,0.5443537831306458
7906965,0,0.0,0.08440151065587997
7907676,1,1.0,0.6515246629714966
7908270,0,0.0,0.10118531435728073
7909247,1,0.0,0.22090554237365723
7913753,1,1.0,0.4431813657283783
7922779,0,0.0,0.039041876792907715
7924154,1,0.0,0.31529703736305237
7924955,0,0.0,0.06591261923313141
7926105,1,1.0,0.7005268335342407
7932227,1,0.0,0.4329364597797394
7934639,1,0.0,0.5443810224533081
7940490,0,0.0,0.029974747449159622
